timestamp,place_name,num_bikes,bike_number
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,345343
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,345207
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,345144
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,345116
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,345684
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,346471
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,346375
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,346529
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,347495
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,347342
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,347256
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,347874
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,347856
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,347743
2025-05-09T01:23:07.379219,Julius-Raab-Platz,15,348406
2025-05-09T01:23:07.379219,Hoher Markt,19,345440
2025-05-09T01:23:07.379219,Hoher Markt,19,345229
2025-05-09T01:23:07.379219,Hoher Markt,19,345145
2025-05-09T01:23:07.379219,Hoher Markt,19,345956
2025-05-09T01:23:07.379219,Hoher Markt,19,345570
2025-05-09T01:23:07.379219,Hoher Markt,19,346478
2025-05-09T01:23:07.379219,Hoher Markt,19,346411
2025-05-09T01:23:07.379219,Hoher Markt,19,346363
2025-05-09T01:23:07.379219,Hoher Markt,19,346191
2025-05-09T01:23:07.379219,Hoher Markt,19,346119
2025-05-09T01:23:07.379219,Hoher Markt,19,346024
2025-05-09T01:23:07.379219,Hoher Markt,19,346697
2025-05-09T01:23:07.379219,Hoher Markt,19,347434
2025-05-09T01:23:07.379219,Hoher Markt,19,347345
2025-05-09T01:23:07.379219,Hoher Markt,19,347303
2025-05-09T01:23:07.379219,Hoher Markt,19,347279
2025-05-09T01:23:07.379219,Hoher Markt,19,347118
2025-05-09T01:23:07.379219,Hoher Markt,19,347889
2025-05-09T01:23:07.379219,Hoher Markt,19,347868
2025-05-09T01:23:07.379219,Oper,20,345486
2025-05-09T01:23:07.379219,Oper,20,345211
2025-05-09T01:23:07.379219,Oper,20,345124
2025-05-09T01:23:07.379219,Oper,20,345058
2025-05-09T01:23:07.379219,Oper,20,345866
2025-05-09T01:23:07.379219,Oper,20,345688
2025-05-09T01:23:07.379219,Oper,20,346338
2025-05-09T01:23:07.379219,Oper,20,346283
2025-05-09T01:23:07.379219,Oper,20,346987
2025-05-09T01:23:07.379219,Oper,20,346815
2025-05-09T01:23:07.379219,Oper,20,346693
2025-05-09T01:23:07.379219,Oper,20,346676
2025-05-09T01:23:07.379219,Oper,20,346615
2025-05-09T01:23:07.379219,Oper,20,346576
2025-05-09T01:23:07.379219,Oper,20,347265
2025-05-09T01:23:07.379219,Oper,20,347873
2025-05-09T01:23:07.379219,Oper,20,347771
2025-05-09T01:23:07.379219,Oper,20,347729
2025-05-09T01:23:07.379219,Oper,20,348143
2025-05-09T01:23:07.379219,Oper,20,348068
2025-05-09T01:23:07.379219,Volksgarten,9,345666
2025-05-09T01:23:07.379219,Volksgarten,9,346393
2025-05-09T01:23:07.379219,Volksgarten,9,346297
2025-05-09T01:23:07.379219,Volksgarten,9,346731
2025-05-09T01:23:07.379219,Volksgarten,9,347392
2025-05-09T01:23:07.379219,Volksgarten,9,347355
2025-05-09T01:23:07.379219,Volksgarten,9,347261
2025-05-09T01:23:07.379219,Volksgarten,9,347199
2025-05-09T01:23:07.379219,Volksgarten,9,348171
2025-05-09T01:23:07.379219,Stephansplatz U,20,345416
2025-05-09T01:23:07.379219,Stephansplatz U,20,345784
2025-05-09T01:23:07.379219,Stephansplatz U,20,345552
2025-05-09T01:23:07.379219,Stephansplatz U,20,346406
2025-05-09T01:23:07.379219,Stephansplatz U,20,346286
2025-05-09T01:23:07.379219,Stephansplatz U,20,346231
2025-05-09T01:23:07.379219,Stephansplatz U,20,346089
2025-05-09T01:23:07.379219,Stephansplatz U,20,346025
2025-05-09T01:23:07.379219,Stephansplatz U,20,346894
2025-05-09T01:23:07.379219,Stephansplatz U,20,346859
2025-05-09T01:23:07.379219,Stephansplatz U,20,347366
2025-05-09T01:23:07.379219,Stephansplatz U,20,347360
2025-05-09T01:23:07.379219,Stephansplatz U,20,347312
2025-05-09T01:23:07.379219,Stephansplatz U,20,347306
2025-05-09T01:23:07.379219,Stephansplatz U,20,347300
2025-05-09T01:23:07.379219,Stephansplatz U,20,347960
2025-05-09T01:23:07.379219,Stephansplatz U,20,347683
2025-05-09T01:23:07.379219,Stephansplatz U,20,348481
2025-05-09T01:23:07.379219,Stephansplatz U,20,348388
2025-05-09T01:23:07.379219,Stephansplatz U,20,348320
