timestamp,place_name,num_bikes,bike_number
2025-05-21T00:00:05.324197,Julius-Raab-Platz,8,345258
2025-05-21T00:00:05.324197,Julius-Raab-Platz,8,346610
2025-05-21T00:00:05.324197,Julius-Raab-Platz,8,346529
2025-05-21T00:00:05.324197,Julius-Raab-Platz,8,348416
2025-05-21T00:00:05.324197,Julius-Raab-Platz,8,348245
2025-05-21T00:00:05.324197,Julius-Raab-Platz,8,348039
2025-05-21T00:00:05.324197,Julius-Raab-Platz,8,348020
2025-05-21T00:00:05.324197,Julius-Raab-Platz,8,348014
2025-05-21T00:00:05.324197,Hoher Markt,5,345630
2025-05-21T00:00:05.324197,Hoher Markt,5,346077
2025-05-21T00:00:05.324197,Hoher Markt,5,347943
2025-05-21T00:00:05.324197,Hoher Markt,5,347694
2025-05-21T00:00:05.324197,Hoher Markt,5,348006
2025-05-21T00:00:05.324197,Oper,4,345806
2025-05-21T00:00:05.324197,Oper,4,347488
2025-05-21T00:00:05.324197,Oper,4,348427
2025-05-21T00:00:05.324197,Oper,4,348346
2025-05-21T00:00:05.324197,Stephansplatz U,7,346492
2025-05-21T00:00:05.324197,Stephansplatz U,7,346404
2025-05-21T00:00:05.324197,Stephansplatz U,7,346293
2025-05-21T00:00:05.324197,Stephansplatz U,7,346026
2025-05-21T00:00:05.324197,Stephansplatz U,7,346698
2025-05-21T00:00:05.324197,Stephansplatz U,7,347480
2025-05-21T00:00:05.324197,Stephansplatz U,7,348345
2025-05-21T00:00:05.324197,Taborstraße U,12,345432
2025-05-21T00:00:05.324197,Taborstraße U,12,345106
2025-05-21T00:00:05.324197,Taborstraße U,12,345961
2025-05-21T00:00:05.324197,Taborstraße U,12,345733
2025-05-21T00:00:05.324197,Taborstraße U,12,346239
2025-05-21T00:00:05.324197,Taborstraße U,12,346614
2025-05-21T00:00:05.324197,Taborstraße U,12,347364
2025-05-21T00:00:05.324197,Taborstraße U,12,347068
2025-05-21T00:00:05.324197,Taborstraße U,12,347994
2025-05-21T00:00:05.324197,Taborstraße U,12,347654
2025-05-21T00:00:05.324197,Taborstraße U,12,347607
2025-05-21T00:00:05.324197,Taborstraße U,12,348027
2025-05-21T00:00:05.324197,WU-Campus / Südportalstraße ,1,345142
2025-05-21T00:00:05.324197,Radetzkyplatz,14,345382
2025-05-21T00:00:05.324197,Radetzkyplatz,14,345144
2025-05-21T00:00:05.324197,Radetzkyplatz,14,345828
2025-05-21T00:00:05.324197,Radetzkyplatz,14,345712
2025-05-21T00:00:05.324197,Radetzkyplatz,14,345708
2025-05-21T00:00:05.324197,Radetzkyplatz,14,345678
2025-05-21T00:00:05.324197,Radetzkyplatz,14,345551
2025-05-21T00:00:05.324197,Radetzkyplatz,14,346418
2025-05-21T00:00:05.324197,Radetzkyplatz,14,346703
2025-05-21T00:00:05.324197,Radetzkyplatz,14,347886
2025-05-21T00:00:05.324197,Radetzkyplatz,14,347698
2025-05-21T00:00:05.324197,Radetzkyplatz,14,348378
2025-05-21T00:00:05.324197,Radetzkyplatz,14,348117
2025-05-21T00:00:05.324197,Radetzkyplatz,14,348024
2025-05-21T00:00:05.324197,Bahngasse / mdw-University of Music and Performing Arts,16,345172
2025-05-21T00:00:05.324197,Bahngasse / mdw-University of Music and Performing Arts,16,345131
2025-05-21T00:00:05.324197,Bahngasse / mdw-University of Music and Performing Arts,16,345127
2025-05-21T00:00:05.324197,Bahngasse / mdw-University of Music and Performing Arts,16,345094
2025-05-21T00:00:05.324197,Bahngasse / mdw-University of Music and Performing Arts,16,345811
2025-05-21T00:00:05.324197,Bahngasse / mdw-University of Music and Performing Arts,16,345605
2025-05-21T00:00:05.324197,Bahngasse / mdw-University of Music and Performing Arts,16,346412
2025-05-21T00:00:05.324197,Bahngasse / mdw-University of Music and Performing Arts,16,346386
2025-05-21T00:00:05.324197,Bahngasse / mdw-University of Music and Performing Arts,16,346751
2025-05-21T00:00:05.324197,Bahngasse / mdw-University of Music and Performing Arts,16,346580
2025-05-21T00:00:05.324197,Bahngasse / mdw-University of Music and Performing Arts,16,347155
