timestamp,place_name,num_bikes,bike_number
2025-05-15T00:57:21.506817,Julius-Raab-Platz,5,345753
2025-05-15T00:57:21.506817,Julius-Raab-Platz,5,347411
2025-05-15T00:57:21.506817,Julius-Raab-Platz,5,347774
2025-05-15T00:57:21.506817,Julius-Raab-Platz,5,348304
2025-05-15T00:57:21.506817,Julius-Raab-Platz,5,348283
2025-05-15T00:57:21.506817,Hoher Markt,8,345891
2025-05-15T00:57:21.506817,Hoher Markt,8,345660
2025-05-15T00:57:21.506817,Hoher Markt,8,346992
2025-05-15T00:57:21.506817,Hoher Markt,8,346986
2025-05-15T00:57:21.506817,Hoher Markt,8,346864
2025-05-15T00:57:21.506817,Hoher Markt,8,346759
2025-05-15T00:57:21.506817,Hoher Markt,8,347303
2025-05-15T00:57:21.506817,Hoher Markt,8,347010
2025-05-15T00:57:21.506817,Oper,12,345464
2025-05-15T00:57:21.506817,Oper,12,345221
2025-05-15T00:57:21.506817,Oper,12,345922
2025-05-15T00:57:21.506817,Oper,12,345827
2025-05-15T00:57:21.506817,Oper,12,346821
2025-05-15T00:57:21.506817,Oper,12,347394
2025-05-15T00:57:21.506817,Oper,12,347866
2025-05-15T00:57:21.506817,Oper,12,347844
2025-05-15T00:57:21.506817,Oper,12,347810
2025-05-15T00:57:21.506817,Oper,12,347804
2025-05-15T00:57:21.506817,Oper,12,347616
2025-05-15T00:57:21.506817,Oper,12,348414
2025-05-15T00:57:21.506817,Volksgarten,2,347835
2025-05-15T00:57:21.506817,Volksgarten,2,348277
2025-05-15T00:57:21.506817,Stephansplatz U,9,345421
2025-05-15T00:57:21.506817,Stephansplatz U,9,345025
2025-05-15T00:57:21.506817,Stephansplatz U,9,345953
2025-05-15T00:57:21.506817,Stephansplatz U,9,346412
2025-05-15T00:57:21.506817,Stephansplatz U,9,347306
2025-05-15T00:57:21.506817,Stephansplatz U,9,347281
2025-05-15T00:57:21.506817,Stephansplatz U,9,347675
2025-05-15T00:57:21.506817,Stephansplatz U,9,347637
2025-05-15T00:57:21.506817,Stephansplatz U,9,348335
2025-05-15T00:57:21.506817,Taborstraße U,24,345375
2025-05-15T00:57:21.506817,Taborstraße U,24,345271
2025-05-15T00:57:21.506817,Taborstraße U,24,345123
2025-05-15T00:57:21.506817,Taborstraße U,24,345999
2025-05-15T00:57:21.506817,Taborstraße U,24,345943
2025-05-15T00:57:21.506817,Taborstraße U,24,345647
2025-05-15T00:57:21.506817,Taborstraße U,24,346331
2025-05-15T00:57:21.506817,Taborstraße U,24,346201
2025-05-15T00:57:21.506817,Taborstraße U,24,346991
2025-05-15T00:57:21.506817,Taborstraße U,24,346963
2025-05-15T00:57:21.506817,Taborstraße U,24,346885
2025-05-15T00:57:21.506817,Taborstraße U,24,347992
2025-05-15T00:57:21.506817,Taborstraße U,24,347905
2025-05-15T00:57:21.506817,Taborstraße U,24,347811
2025-05-15T00:57:21.506817,Taborstraße U,24,348456
2025-05-15T00:57:21.506817,Taborstraße U,24,348408
2025-05-15T00:57:21.506817,Taborstraße U,24,348385
2025-05-15T00:57:21.506817,Taborstraße U,24,348382
2025-05-15T00:57:21.506817,Taborstraße U,24,348333
2025-05-15T00:57:21.506817,Taborstraße U,24,348280
2025-05-15T00:57:21.506817,Taborstraße U,24,348266
2025-05-15T00:57:21.506817,Taborstraße U,24,348153
2025-05-15T00:57:21.506817,Taborstraße U,24,348149
2025-05-15T00:57:21.506817,Taborstraße U,24,348048
2025-05-15T00:57:21.506817,WU-Campus / Südportalstraße ,6,345445
2025-05-15T00:57:21.506817,WU-Campus / Südportalstraße ,6,347185
2025-05-15T00:57:21.506817,WU-Campus / Südportalstraße ,6,347175
2025-05-15T00:57:21.506817,WU-Campus / Südportalstraße ,6,347043
2025-05-15T00:57:21.506817,WU-Campus / Südportalstraße ,6,347671
2025-05-15T00:57:21.506817,WU-Campus / Südportalstraße ,6,347533
2025-05-15T00:57:21.506817,Radetzkyplatz,26,345410
2025-05-15T00:57:21.506817,Radetzkyplatz,26,345260
2025-05-15T00:57:21.506817,Radetzkyplatz,26,345195
2025-05-15T00:57:21.506817,Radetzkyplatz,26,345147
2025-05-15T00:57:21.506817,Radetzkyplatz,26,345078
2025-05-15T00:57:21.506817,Radetzkyplatz,26,345074
2025-05-15T00:57:21.506817,Radetzkyplatz,26,345962
2025-05-15T00:57:21.506817,Radetzkyplatz,26,345828
2025-05-15T00:57:21.506817,Radetzkyplatz,26,346459
2025-05-15T00:57:21.506817,Radetzkyplatz,26,346393
2025-05-15T00:57:21.506817,Radetzkyplatz,26,346336
2025-05-15T00:57:21.506817,Radetzkyplatz,26,346981
2025-05-15T00:57:21.506817,Radetzkyplatz,26,346946
2025-05-15T00:57:21.506817,Radetzkyplatz,26,346824
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347433
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347360
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347232
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347205
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347089
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347082
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347067
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347845
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347782
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347761
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347635
2025-05-15T00:57:21.506817,Radetzkyplatz,26,347535
2025-05-15T00:57:21.506817,Bahngasse / mdw-University of Music and Performing Arts,19,345961
2025-05-15T00:57:21.506817,Bahngasse / mdw-University of Music and Performing Arts,19,345811
